Id,Nombre,Apellido,Salario,Deudas,Edad,Retefuente,Correo,Telefono,Cargo
56,Andrés,López González,4964914,False,37,0,Andrés37@correo.com,6929418661,Desarrollador Intermedio
37,Ana,López Pérez,7457797,False,38,1,Ana38@correo.com,8307416504,Arquitecto
76,José,González Pérez,10324004,False,43,1,José43@correo.com,7039987481,Desarrollador Intermedio
48,Isabel,Sánchez García,16490420,False,36,1,Isabel36@correo.com,8884804777,Desarrollador Avanzado
16,María,Hernández Rodríguez,8124992,True,46,1,María46@correo.com,9553693715,Desarrollador Avanzado
14,Ricardo,Díaz García,3867259,False,25,0,Ricardo25@correo.com,6060887610,Desarrollador Avanzado
18,Fernando,García Díaz,4931283,True,58,0,Fernando58@correo.com,9138092957,Desarrollador Junior
8,Luis,Pérez García,13273778,False,43,1,Luis43@correo.com,5810571634,Arquitecto
64,José,Díaz Martínez,5460530,True,41,0,José41@correo.com,8392725486,Arquitecto
30,Lucía,Fernández Pérez,3763150,False,23,0,Lucía23@correo.com,8398742499,Desarrollador Avanzado
12,Andrés,García Díaz,6001324,False,60,1,Andrés60@correo.com,8435062818,Desarrollador Avanzado
0,Silvia,Sánchez García,2302749,True,25,0,Silvia25@correo.com,6334369137,Desarrollador Junior
98,Isabel,Carvajal Casillas,13643849,True,60,1,Isabel60@correo.com,5706470144,Desarrollador Avanzado
59,Juan,Rodríguez López,1211660,True,31,0,Juan31@correo.com,7326364149,Desarrollador Junior
15,Ana,Ramírez López,12441716,True,31,1,Ana31@correo.com,7695097344,Desarrollador Intermedio
64,Javier,Rodríguez López,12797429,False,34,1,Javier34@correo.com,6596540751,Desarrollador Intermedio
63,Patricia,Gómez Pérez,13233379,True,48,1,Patricia48@correo.com,9095897047,Desarrollador Intermedio
78,Patricia,López Pérez,1703731,False,36,0,Patricia36@correo.com,5792425117,Desarrollador Avanzado
63,Pedro,Rodríguez López,9556280,False,35,1,Pedro35@correo.com,7483567488,Desarrollador Avanzado
77,Elena,Díaz Martínez,3342571,True,37,0,Elena37@correo.com,7278732619,Desarrollador Avanzado
71,Isabel,Díaz García,9878839,True,48,1,Isabel48@correo.com,8081197513,Desarrollador Junior
62,Sofía,Gómez Pérez,1228525,False,39,0,Sofía39@correo.com,9098221168,Desarrollador Junior
43,Miguel,López González,17606168,True,45,1,Miguel45@correo.com,9455255037,Desarrollador Junior
58,Isabel,Sánchez García,16599550,True,54,1,Isabel54@correo.com,9089882730,Desarrollador Junior
91,Sofía,Torres Sánchez,3395560,True,37,0,Sofía37@correo.com,6130005253,Desarrollador Avanzado
9,Juan,Fernández González,14735086,False,31,1,Juan31@correo.com,8631721803,Desarrollador Avanzado
75,Ricardo,Sánchez García,12705460,False,23,1,Ricardo23@correo.com,8875917454,Arquitecto
10,Lucía,González Pérez,5348675,True,43,0,Lucía43@correo.com,7829361684,Desarrollador Intermedio
45,Miguel,Díaz Martínez,5943848,False,23,0,Miguel23@correo.com,9511075586,Arquitecto
36,Luis,López González,13006131,False,53,1,Luis53@correo.com,6189373918,Arquitecto
36,Patricia,Hernández Rodríguez,16059664,True,48,1,Patricia48@correo.com,6709150377,Arquitecto
15,Luis,Pérez García,7646435,False,55,1,Luis55@correo.com,6719552803,Desarrollador Intermedio
43,Patricia,Díaz García,8108787,True,54,1,Patricia54@correo.com,8956188758,Arquitecto
82,Ricardo,Arisizabal Florez,2366369,False,35,0,Ricardo35@correo.com,9117877199,Desarrollador Avanzado
9,Sofía,Torres Rodríguez,2851791,False,27,0,Sofía27@correo.com,7693446491,Desarrollador Junior
29,Patricia,Torres Rodríguez,15799606,True,59,1,Patricia59@correo.com,6569346656,Desarrollador Intermedio
90,Miguel,Sánchez García,7046533,True,44,1,Miguel44@correo.com,9428944397,Desarrollador Junior
72,Patricia,Fernández González,14440132,False,55,1,Patricia55@correo.com,8895870281,Arquitecto
85,Pedro,Gómez Pérez,11885165,True,47,1,Pedro47@correo.com,6183778032,Desarrollador Intermedio
71,Sofía,Carvajal Casillas,12467464,True,24,1,Sofía24@correo.com,9477958101,Desarrollador Intermedio
13,José,Gómez Pérez,14436424,True,56,1,José56@correo.com,8428886383,Desarrollador Intermedio
18,Andrés,Rodríguez López,2390199,True,25,0,Andrés25@correo.com,7165041394,Arquitecto
7,Elena,Fernández González,4698205,False,22,0,Elena22@correo.com,7705204342,Desarrollador Intermedio
100,Carmen,Arisizabal Florez,9362050,False,57,1,Carmen57@correo.com,7959032344,Desarrollador Junior
98,Fernando,Pérez García,15055764,False,36,1,Fernando36@correo.com,9546559633,Desarrollador Avanzado
81,Pedro,González Pérez,3911906,True,48,0,Pedro48@correo.com,6134687791,Desarrollador Avanzado
93,Ricardo,Gómez Pérez,3113890,False,60,0,Ricardo60@correo.com,8281664669,Desarrollador Avanzado
59,Carlos,Sánchez García,3963668,False,43,0,Carlos43@correo.com,8713827567,Desarrollador Avanzado
18,Isabel,Carvajal Casillas,3057782,False,52,0,Isabel52@correo.com,7990734495,Desarrollador Avanzado
28,Pedro,Hernández Rodríguez,12831522,False,30,1,Pedro30@correo.com,5986486804,Arquitecto
2,Laura,Martínez Sánchez,14779761,False,31,1,Laura31@correo.com,7574869797,Arquitecto
11,Luis,Rodríguez López,11389710,False,43,1,Luis43@correo.com,9212093100,Desarrollador Avanzado
6,Ana,Sánchez García,12638258,True,42,1,Ana42@correo.com,8750396781,Desarrollador Junior
83,Ana,García Díaz,1614373,True,58,0,Ana58@correo.com,8513088006,Desarrollador Avanzado
39,Silvia,Fernández González,6619757,True,24,1,Silvia24@correo.com,8962166870,Arquitecto
69,Laura,Sánchez López,14050538,True,45,1,Laura45@correo.com,8501109994,Desarrollador Junior
98,Carlos,Fernández González,2784404,True,46,0,Carlos46@correo.com,5530152143,Desarrollador Avanzado
30,Lucía,Torres Sánchez,10231211,True,23,1,Lucía23@correo.com,7371741194,Desarrollador Junior
95,Pedro,Sánchez López,12662188,False,45,1,Pedro45@correo.com,9185679244,Desarrollador Junior
81,Luis,Fernández González,14279853,False,49,1,Luis49@correo.com,9137097381,Arquitecto
25,Laura,López González,1373283,True,59,0,Laura59@correo.com,9438844734,Desarrollador Intermedio
99,Elena,López Pérez,5575891,False,33,0,Elena33@correo.com,8816722523,Desarrollador Junior
0,José,González Pérez,11116448,True,27,1,José27@correo.com,7692445277,Desarrollador Junior
78,José,García Díaz,13949299,False,26,1,José26@correo.com,9572203509,Desarrollador Avanzado
21,Miguel,Fernández Pérez,2397380,False,57,0,Miguel57@correo.com,7306477085,Desarrollador Junior
72,Javier,Carvajal Casillas,9103892,True,37,1,Javier37@correo.com,5592057596,Desarrollador Avanzado
25,Javier,Torres Rodríguez,2193374,True,30,0,Javier30@correo.com,7997706543,Desarrollador Junior
78,Juan,Martínez Sánchez,2929940,True,58,0,Juan58@correo.com,9122101985,Desarrollador Avanzado
77,Isabel,Ramírez López,3180462,True,28,0,Isabel28@correo.com,7116953684,Desarrollador Junior
84,Andrés,Gómez Pérez,14475761,False,52,1,Andrés52@correo.com,8324959100,Desarrollador Intermedio
16,Laura,Rodríguez López,16211654,True,30,1,Laura30@correo.com,9674100036,Arquitecto
34,Lucía,Carvajal Casillas,5414208,True,24,0,Lucía24@correo.com,6669307270,Desarrollador Intermedio
39,Carlos,Díaz Martínez,10904371,False,46,1,Carlos46@correo.com,7284065797,Desarrollador Junior
7,Ana,Fernández Pérez,2025568,True,48,0,Ana48@correo.com,9618686436,Arquitecto
26,Laura,López González,9528541,True,39,1,Laura39@correo.com,7808094945,Arquitecto
4,Carlos,López Pérez,15213987,True,52,1,Carlos52@correo.com,7704183741,Arquitecto
38,Sofía,Gómez Pérez,12418403,False,25,1,Sofía25@correo.com,6704744088,Desarrollador Avanzado
35,Luis,García Díaz,14863810,True,41,1,Luis41@correo.com,7826227618,Arquitecto
54,Pedro,Sánchez García,2608078,False,58,0,Pedro58@correo.com,8956377864,Desarrollador Junior
60,Sofía,Díaz Martínez,8400144,False,36,1,Sofía36@correo.com,9632992262,Desarrollador Intermedio
27,Silvia,Sánchez López,16669596,False,45,1,Silvia45@correo.com,7586589001,Desarrollador Intermedio
29,Isabel,Gómez Pérez,9653236,True,24,1,Isabel24@correo.com,7323349281,Desarrollador Intermedio
15,Sofía,Fernández Pérez,3764628,False,47,0,Sofía47@correo.com,8022494604,Desarrollador Junior
52,Fernando,Rodríguez López,15594090,True,34,1,Fernando34@correo.com,8174267025,Arquitecto
96,Pedro,Hernández Rodríguez,5763817,False,24,0,Pedro24@correo.com,7168675194,Desarrollador Junior
54,Sofía,González Pérez,13365142,False,37,1,Sofía37@correo.com,5898916289,Arquitecto
99,Ana,González Pérez,10912165,True,35,1,Ana35@correo.com,7126954787,Desarrollador Avanzado
65,Laura,Torres Sánchez,8739554,False,49,1,Laura49@correo.com,8274471345,Arquitecto
81,Ana,Fernández González,4993826,True,27,0,Ana27@correo.com,8044222636,Arquitecto
98,Ricardo,García Díaz,2844141,False,38,0,Ricardo38@correo.com,8977241339,Desarrollador Avanzado
55,María,López Pérez,8791545,True,22,1,María22@correo.com,8341104259,Arquitecto
34,Silvia,Hernández Rodríguez,1987004,True,29,0,Silvia29@correo.com,8832595836,Arquitecto
99,Fernando,Díaz Martínez,1923915,False,37,0,Fernando37@correo.com,9364921921,Desarrollador Intermedio
94,Isabel,González Pérez,3810155,False,28,0,Isabel28@correo.com,7495686824,Desarrollador Intermedio
95,Miguel,Gómez Pérez,9887911,False,40,1,Miguel40@correo.com,8672200826,Desarrollador Junior
69,Elena,Fernández Pérez,12610070,False,58,1,Elena58@correo.com,8815770428,Desarrollador Junior
8,Patricia,Sánchez López,9623418,False,29,1,Patricia29@correo.com,6925025553,Desarrollador Intermedio
38,Silvia,Carvajal Casillas,6175019,True,31,1,Silvia31@correo.com,9508597729,Desarrollador Intermedio
82,Ricardo,Arisizabal Florez,6530918,True,25,1,Ricardo25@correo.com,7739303115,Arquitecto
11,Andrés,Arisizabal Florez,7691408,False,39,1,Andrés39@correo.com,8255017847,Desarrollador Junior
20,María,Arisizabal Florez,17042005,False,40,1,María40@correo.com,7724439405,Desarrollador Intermedio
65,Elena,Gómez Pérez,14103889,False,41,1,Elena41@correo.com,8415618730,Arquitecto
33,Pedro,Díaz Martínez,8933329,True,37,1,Pedro37@correo.com,8246872354,Desarrollador Avanzado
26,María,Torres Rodríguez,8829108,True,59,1,María59@correo.com,7860120912,Desarrollador Intermedio
79,Isabel,Arisizabal Florez,12579129,True,34,1,Isabel34@correo.com,6295171513,Arquitecto
3,Juan,Torres Sánchez,7973879,False,39,1,Juan39@correo.com,8796265881,Desarrollador Avanzado
0,Isabel,Fernández Pérez,11846328,True,24,1,Isabel24@correo.com,6624631852,Arquitecto
80,María,Díaz García,15623297,True,31,1,María31@correo.com,5570555413,Desarrollador Intermedio
75,Elena,Díaz García,12026239,True,51,1,Elena51@correo.com,7640374071,Desarrollador Junior
64,Ricardo,Arisizabal Florez,14120768,True,59,1,Ricardo59@correo.com,5838433148,Desarrollador Avanzado
73,José,Hernández Rodríguez,16454187,True,30,1,José30@correo.com,8616923944,Arquitecto
55,Laura,Gómez Pérez,17270648,False,40,1,Laura40@correo.com,8317027473,Desarrollador Avanzado
41,Silvia,López Pérez,16345977,True,59,1,Silvia59@correo.com,7066367869,Desarrollador Intermedio
58,Ricardo,Carvajal Casillas,9637613,False,59,1,Ricardo59@correo.com,8980559759,Desarrollador Junior
65,Lucía,Fernández González,16636213,False,51,1,Lucía51@correo.com,9099481981,Desarrollador Avanzado
3,Fernando,Gómez Pérez,10427046,True,54,1,Fernando54@correo.com,7310201133,Arquitecto
98,Laura,Rodríguez López,5952435,True,38,0,Laura38@correo.com,6955828890,Desarrollador Junior
49,Ricardo,Díaz García,4774965,True,59,0,Ricardo59@correo.com,7324136634,Arquitecto
32,Laura,Martínez Sánchez,8437775,False,43,1,Laura43@correo.com,5500306632,Desarrollador Intermedio
98,Fernando,Sánchez García,13139663,True,24,1,Fernando24@correo.com,8563621398,Desarrollador Intermedio
1,Silvia,Sánchez López,3186932,True,55,0,Silvia55@correo.com,6978629565,Desarrollador Junior
15,Pedro,García Díaz,7739287,True,24,1,Pedro24@correo.com,5821707345,Desarrollador Junior
20,Patricia,Fernández Pérez,12925380,True,32,1,Patricia32@correo.com,8942680427,Desarrollador Avanzado
14,Elena,Gómez Pérez,11128297,False,56,1,Elena56@correo.com,6798987127,Desarrollador Avanzado
7,Carlos,Fernández Pérez,7412824,False,52,1,Carlos52@correo.com,7684513972,Desarrollador Intermedio
25,Ana,López González,15790204,True,24,1,Ana24@correo.com,7112392811,Desarrollador Intermedio
18,Ricardo,Díaz Martínez,13410275,True,27,1,Ricardo27@correo.com,9432753562,Arquitecto
92,Patricia,Torres Rodríguez,6096842,False,49,1,Patricia49@correo.com,9478879182,Desarrollador Junior
79,Javier,García Díaz,14734261,True,29,1,Javier29@correo.com,5896585722,Desarrollador Avanzado
12,Andrés,Hernández Rodríguez,10420241,False,29,1,Andrés29@correo.com,8486072454,Desarrollador Avanzado
18,Carlos,Torres Rodríguez,7316924,False,53,1,Carlos53@correo.com,8851114344,Desarrollador Junior
24,Patricia,González Pérez,15865461,True,42,1,Patricia42@correo.com,5602885860,Desarrollador Avanzado
95,Carmen,Sánchez López,7039142,False,38,1,Carmen38@correo.com,8019859819,Desarrollador Avanzado
4,Lucía,Pérez García,16308228,False,42,1,Lucía42@correo.com,5528229665,Arquitecto
65,Carmen,Fernández Pérez,6130204,True,22,1,Carmen22@correo.com,9241294466,Arquitecto
15,María,Ramírez López,17605444,True,54,1,María54@correo.com,5732577560,Desarrollador Junior
81,Sofía,Rodríguez López,13372049,False,38,1,Sofía38@correo.com,7414351601,Desarrollador Avanzado
66,José,Ramírez López,11276023,True,51,1,José51@correo.com,6873634779,Desarrollador Intermedio
99,Fernando,Díaz García,5140258,False,27,0,Fernando27@correo.com,6834450526,Desarrollador Intermedio
21,Javier,Gómez Pérez,14492016,True,49,1,Javier49@correo.com,5502113077,Desarrollador Junior
80,Javier,Díaz Martínez,7056895,True,58,1,Javier58@correo.com,7467004547,Desarrollador Avanzado
65,Isabel,González Pérez,15115905,False,26,1,Isabel26@correo.com,9096910313,Desarrollador Junior
20,Ana,Díaz Martínez,15200218,False,53,1,Ana53@correo.com,5723634002,Desarrollador Avanzado
69,Ricardo,García Díaz,8582694,False,52,1,Ricardo52@correo.com,6174942130,Arquitecto
90,Lucía,Sánchez García,15499475,False,50,1,Lucía50@correo.com,6046616198,Desarrollador Junior
26,Carlos,Fernández Pérez,2091863,False,28,0,Carlos28@correo.com,6436959963,Arquitecto
71,Sofía,Martínez Sánchez,3747215,True,39,0,Sofía39@correo.com,8198651445,Desarrollador Avanzado
7,Javier,Martínez Sánchez,13164318,True,59,1,Javier59@correo.com,6681754470,Arquitecto
43,Juan,Martínez Sánchez,7775576,True,39,1,Juan39@correo.com,9034969982,Desarrollador Intermedio
2,Patricia,Fernández Pérez,16980116,True,58,1,Patricia58@correo.com,7389101724,Desarrollador Intermedio
28,Pedro,Arisizabal Florez,6605968,True,47,1,Pedro47@correo.com,8429582491,Desarrollador Avanzado
85,Lucía,Pérez García,6907491,True,28,1,Lucía28@correo.com,6007543148,Desarrollador Junior
74,José,Torres Sánchez,10319325,False,37,1,José37@correo.com,7802230720,Desarrollador Intermedio
60,Laura,Sánchez López,4578229,True,44,0,Laura44@correo.com,9596097599,Arquitecto
74,José,Martínez Sánchez,10522549,False,33,1,José33@correo.com,7650760196,Desarrollador Junior
51,Sofía,Fernández González,14581484,True,45,1,Sofía45@correo.com,8741700617,Desarrollador Junior
58,Javier,Arisizabal Florez,5095050,True,55,0,Javier55@correo.com,8110906241,Desarrollador Intermedio
24,Ana,Arisizabal Florez,7454361,False,35,1,Ana35@correo.com,9103582090,Desarrollador Intermedio
12,Ana,Torres Rodríguez,17120374,True,43,1,Ana43@correo.com,9430352088,Desarrollador Avanzado
50,Ana,García Díaz,14841651,True,45,1,Ana45@correo.com,8515239808,Desarrollador Intermedio
81,Andrés,López González,16273947,False,47,1,Andrés47@correo.com,6498662633,Desarrollador Junior
64,Carlos,García Díaz,8385295,False,31,1,Carlos31@correo.com,6807088205,Desarrollador Avanzado
21,Andrés,González Pérez,13560384,False,58,1,Andrés58@correo.com,8257591117,Desarrollador Junior
39,Isabel,Carvajal Casillas,12848752,True,60,1,Isabel60@correo.com,5941794915,Desarrollador Intermedio
29,Patricia,Hernández Rodríguez,17850704,True,49,1,Patricia49@correo.com,7096583217,Desarrollador Intermedio
36,María,Arisizabal Florez,1982154,False,46,0,María46@correo.com,6201998724,Arquitecto
89,María,Carvajal Casillas,11082678,True,28,1,María28@correo.com,8049060677,Desarrollador Junior
77,Laura,Fernández González,2523209,False,51,0,Laura51@correo.com,7380572814,Desarrollador Junior
77,Laura,Pérez García,15535370,True,59,1,Laura59@correo.com,9447333941,Desarrollador Avanzado
50,Patricia,Martínez Sánchez,5606321,False,45,0,Patricia45@correo.com,7508280437,Arquitecto
85,Laura,Gómez Pérez,10790014,True,27,1,Laura27@correo.com,6760466317,Arquitecto
91,Sofía,Sánchez López,6926848,False,34,1,Sofía34@correo.com,9365293861,Arquitecto
67,Miguel,Fernández González,5199901,True,50,0,Miguel50@correo.com,9528628466,Arquitecto
21,Silvia,Arisizabal Florez,14569804,False,56,1,Silvia56@correo.com,9082177585,Desarrollador Avanzado
79,Ana,Fernández Pérez,9742848,True,49,1,Ana49@correo.com,7170521486,Arquitecto
10,Silvia,Sánchez López,7499870,True,55,1,Silvia55@correo.com,6470198755,Desarrollador Intermedio
35,Laura,Gómez Pérez,11205305,False,29,1,Laura29@correo.com,7132131679,Desarrollador Junior
7,Silvia,Martínez Sánchez,1903363,False,56,0,Silvia56@correo.com,7900489888,Desarrollador Junior
63,Laura,Díaz Martínez,12343059,False,49,1,Laura49@correo.com,6436552102,Arquitecto
36,María,López González,9457258,True,26,1,María26@correo.com,6429696279,Desarrollador Junior
48,José,López Pérez,8513299,False,55,1,José55@correo.com,5909675204,Desarrollador Intermedio
8,Elena,Díaz Martínez,10197823,False,60,1,Elena60@correo.com,5627246520,Desarrollador Junior
35,Juan,Sánchez López,4852654,True,57,0,Juan57@correo.com,9092005960,Arquitecto
81,Isabel,Rodríguez López,16707864,False,41,1,Isabel41@correo.com,8352158417,Arquitecto
64,Luis,González Pérez,15451078,True,56,1,Luis56@correo.com,9326172990,Desarrollador Junior
67,Lucía,López Pérez,14038898,False,40,1,Lucía40@correo.com,5642155571,Desarrollador Junior
85,María,López Pérez,9181266,False,54,1,María54@correo.com,8523934095,Desarrollador Intermedio
61,José,Torres Rodríguez,14235224,True,47,1,José47@correo.com,7634594307,Desarrollador Avanzado
74,Ana,Torres Sánchez,8612173,False,54,1,Ana54@correo.com,7779973028,Desarrollador Intermedio
43,Laura,Sánchez García,14913051,False,50,1,Laura50@correo.com,7073263050,Arquitecto
91,José,González Pérez,3198235,False,47,0,José47@correo.com,5580684665,Desarrollador Intermedio
97,Sofía,García Díaz,17664953,False,53,1,Sofía53@correo.com,7997213996,Desarrollador Junior
46,Luis,Ramírez López,11958264,False,55,1,Luis55@correo.com,7589836456,Desarrollador Junior
33,Andrés,Hernández Rodríguez,8450766,True,22,1,Andrés22@correo.com,6493796003,Desarrollador Avanzado
67,Elena,Díaz García,11909767,True,28,1,Elena28@correo.com,7973503609,Desarrollador Junior
64,Miguel,Fernández González,7578931,False,42,1,Miguel42@correo.com,9229274205,Desarrollador Intermedio
19,Luis,Torres Sánchez,3778298,False,52,0,Luis52@correo.com,6826111425,Desarrollador Junior
58,José,González Pérez,15493415,True,22,1,José22@correo.com,7509410362,Desarrollador Intermedio
31,Miguel,Gómez Pérez,12568649,False,27,1,Miguel27@correo.com,8257218361,Desarrollador Junior
4,Javier,González Pérez,5569945,False,48,0,Javier48@correo.com,5829445331,Desarrollador Avanzado
0,Silvia,Torres Sánchez,7817963,True,35,1,Silvia35@correo.com,8285118229,Desarrollador Intermedio
83,Pedro,Arisizabal Florez,17300560,False,47,1,Pedro47@correo.com,8237976972,Desarrollador Junior
51,Patricia,Rodríguez López,9374952,False,36,1,Patricia36@correo.com,6478132277,Desarrollador Intermedio
62,Ana,López González,5048307,True,38,0,Ana38@correo.com,6588122275,Arquitecto
76,Pedro,Arisizabal Florez,8997275,True,29,1,Pedro29@correo.com,6796207615,Desarrollador Avanzado
86,Ricardo,Gómez Pérez,3730831,False,42,0,Ricardo42@correo.com,8943355285,Desarrollador Junior
32,Carmen,Carvajal Casillas,14838994,False,37,1,Carmen37@correo.com,8729064119,Desarrollador Junior
86,Sofía,Fernández Pérez,12789263,True,24,1,Sofía24@correo.com,7891003900,Desarrollador Junior
86,Patricia,González Pérez,9932865,False,52,1,Patricia52@correo.com,5992642136,Desarrollador Intermedio
46,Fernando,Sánchez López,10754332,False,57,1,Fernando57@correo.com,7192972751,Desarrollador Junior
50,José,García Díaz,6854659,True,25,1,José25@correo.com,6880087497,Desarrollador Intermedio
13,Laura,Ramírez López,15346172,True,47,1,Laura47@correo.com,7047660073,Desarrollador Junior
24,José,Arisizabal Florez,12235264,True,49,1,José49@correo.com,9549336433,Desarrollador Intermedio
71,Carlos,González Pérez,11673956,False,47,1,Carlos47@correo.com,6521505841,Desarrollador Intermedio
29,Carlos,Díaz García,14540549,False,22,1,Carlos22@correo.com,8008538688,Desarrollador Avanzado
45,Luis,Sánchez López,15633212,False,33,1,Luis33@correo.com,9398420831,Desarrollador Junior
62,Lucía,López González,2687060,True,49,0,Lucía49@correo.com,9455349613,Desarrollador Avanzado
100,Silvia,Martínez Sánchez,2287468,True,31,0,Silvia31@correo.com,7818781697,Desarrollador Avanzado
7,Javier,Ramírez López,14115863,False,49,1,Javier49@correo.com,5799942235,Arquitecto
83,Miguel,Pérez García,9682137,True,51,1,Miguel51@correo.com,9674353366,Arquitecto
73,Carlos,Arisizabal Florez,13335925,False,46,1,Carlos46@correo.com,7035990932,Desarrollador Avanzado
16,Isabel,Díaz Martínez,1191383,False,30,0,Isabel30@correo.com,7852364544,Desarrollador Avanzado
32,Carlos,Sánchez García,3267035,True,31,0,Carlos31@correo.com,9050194169,Desarrollador Junior
5,Andrés,Fernández González,1375607,False,26,0,Andrés26@correo.com,9630830481,Desarrollador Avanzado
26,Carlos,González Pérez,16412344,False,58,1,Carlos58@correo.com,6363152824,Desarrollador Intermedio
13,María,González Pérez,14431749,True,22,1,María22@correo.com,7306031995,Desarrollador Intermedio
67,Ricardo,Arisizabal Florez,15349152,False,28,1,Ricardo28@correo.com,7828976088,Arquitecto
49,Javier,Pérez García,5677667,False,56,0,Javier56@correo.com,6576728310,Desarrollador Junior
57,Silvia,Carvajal Casillas,11178918,True,60,1,Silvia60@correo.com,5763527492,Arquitecto
99,Laura,Rodríguez López,2548027,True,30,0,Laura30@correo.com,8271800284,Arquitecto
39,Carmen,López Pérez,7820223,False,48,1,Carmen48@correo.com,5842999819,Desarrollador Avanzado
94,José,González Pérez,14288977,False,49,1,José49@correo.com,8757679103,Desarrollador Junior
14,Carlos,González Pérez,5850361,True,25,0,Carlos25@correo.com,9561749962,Desarrollador Junior
23,Isabel,López González,1236139,True,55,0,Isabel55@correo.com,7937926124,Arquitecto
24,Pedro,Arisizabal Florez,5191868,False,23,0,Pedro23@correo.com,8645599122,Arquitecto
13,Luis,Ramírez López,7277432,True,49,1,Luis49@correo.com,6163089946,Desarrollador Intermedio
10,Laura,Martínez Sánchez,11124598,True,44,1,Laura44@correo.com,7405053323,Desarrollador Avanzado
42,María,Martínez Sánchez,1847005,True,57,0,María57@correo.com,5789367228,Arquitecto
94,Elena,Torres Sánchez,8716911,False,50,1,Elena50@correo.com,7738387213,Arquitecto
76,Fernando,Torres Sánchez,13666655,False,31,1,Fernando31@correo.com,7256724572,Desarrollador Junior
19,Javier,Sánchez López,8392746,False,38,1,Javier38@correo.com,6619432526,Desarrollador Junior
44,José,Díaz Martínez,10250994,False,31,1,José31@correo.com,7821507789,Desarrollador Junior
6,Ricardo,Ramírez López,3363445,True,45,0,Ricardo45@correo.com,5840228403,Desarrollador Intermedio
20,Lucía,Rodríguez López,11454627,True,45,1,Lucía45@correo.com,6411464618,Arquitecto
98,Ricardo,López González,9142763,False,55,1,Ricardo55@correo.com,5576226117,Desarrollador Avanzado
92,Carmen,Sánchez García,12165431,False,32,1,Carmen32@correo.com,6227403342,Arquitecto
28,Isabel,Sánchez López,1895977,False,37,0,Isabel37@correo.com,7121977334,Desarrollador Junior
8,Laura,Fernández González,13581031,False,40,1,Laura40@correo.com,7545200747,Desarrollador Junior
40,Andrés,Rodríguez López,10003803,False,41,1,Andrés41@correo.com,9491002281,Desarrollador Intermedio
86,Miguel,Fernández Pérez,3630711,False,58,0,Miguel58@correo.com,8563082603,Desarrollador Avanzado
16,Lucía,Sánchez García,4505177,False,32,0,Lucía32@correo.com,7494516427,Desarrollador Intermedio
44,Fernando,López González,4131839,False,24,0,Fernando24@correo.com,8390148507,Desarrollador Intermedio
17,Isabel,Sánchez García,8496021,False,36,1,Isabel36@correo.com,8318916020,Desarrollador Avanzado
53,Laura,Martínez Sánchez,1529094,True,31,0,Laura31@correo.com,5562893677,Desarrollador Avanzado
84,Carlos,Ramírez López,14121156,True,35,1,Carlos35@correo.com,5512423193,Arquitecto
46,Ana,Ramírez López,15759353,True,38,1,Ana38@correo.com,6319182702,Desarrollador Junior
23,Ricardo,Martínez Sánchez,3996986,False,22,0,Ricardo22@correo.com,8514872499,Desarrollador Avanzado
82,Juan,Hernández Rodríguez,9150647,True,24,1,Juan24@correo.com,9415729037,Desarrollador Avanzado
29,Isabel,Hernández Rodríguez,12058897,True,41,1,Isabel41@correo.com,7502987628,Desarrollador Junior
75,Lucía,Rodríguez López,6249064,True,23,1,Lucía23@correo.com,6483201626,Arquitecto
41,Andrés,Fernández González,13989150,True,30,1,Andrés30@correo.com,5614315913,Arquitecto
62,Pedro,Pérez García,5032094,False,23,0,Pedro23@correo.com,8055013372,Arquitecto
30,Andrés,Díaz García,16320862,True,41,1,Andrés41@correo.com,8490838296,Arquitecto
96,Silvia,López González,2695835,False,22,0,Silvia22@correo.com,5981721152,Arquitecto
19,Patricia,Gómez Pérez,11545129,True,24,1,Patricia24@correo.com,6001439525,Desarrollador Avanzado
4,Fernando,Fernández González,15003192,True,31,1,Fernando31@correo.com,7928794118,Desarrollador Avanzado
90,Carlos,Ramírez López,12020410,False,57,1,Carlos57@correo.com,6294062040,Desarrollador Junior
5,Juan,Díaz García,12678114,False,46,1,Juan46@correo.com,7398820929,Desarrollador Junior
66,Ricardo,Torres Sánchez,12158873,False,22,1,Ricardo22@correo.com,8604246215,Arquitecto
28,Pedro,Sánchez López,4886487,False,60,0,Pedro60@correo.com,7295265274,Desarrollador Intermedio
86,Luis,Rodríguez López,7545918,False,56,1,Luis56@correo.com,5765037300,Arquitecto
64,Carmen,Torres Sánchez,13137157,False,29,1,Carmen29@correo.com,9505215314,Desarrollador Avanzado
59,Ana,López González,14790933,True,44,1,Ana44@correo.com,5797952970,Arquitecto
21,José,Ramírez López,1527948,False,35,0,José35@correo.com,9078181416,Arquitecto
16,Miguel,Carvajal Casillas,10329199,False,33,1,Miguel33@correo.com,7329036040,Desarrollador Junior
8,Andrés,Díaz Martínez,2850099,True,59,0,Andrés59@correo.com,6542006615,Desarrollador Junior
69,Andrés,Díaz García,6680665,False,45,1,Andrés45@correo.com,7109590906,Desarrollador Junior
27,Pedro,García Díaz,10881282,True,37,1,Pedro37@correo.com,6089646946,Desarrollador Intermedio
0,Laura,Martínez Sánchez,1312878,True,28,0,Laura28@correo.com,5823598179,Desarrollador Avanzado
88,Isabel,López González,17895066,False,32,1,Isabel32@correo.com,7660690396,Arquitecto
